CODIGO_CLIENTE,IDADE,FAIXA_ETARIA,RENDA_TOTAL,CATEGORIA_RENDA,SCORE,QT_IMOVEIS,QT_CARROS,ULTIMO_SALARIO,TRABALHANDO_ATUALMENTE,capacidade_credito
5606,27,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5607,28,21 a 30,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5608,30,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5609,32,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5610,35,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5611,42,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5612,45,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5613,48,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5614,51,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5615,53,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5616,55,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5617,57,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5618,62,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5619,65,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5620,19,Até 20,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5621,23,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5622,25,21 a 30,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5623,27,21 a 30,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5624,28,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5625,30,21 a 30,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5626,32,31 a 45,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5627,35,31 a 45,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5628,42,31 a 45,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5629,45,31 a 45,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5630,48,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5631,51,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5632,53,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5633,55,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5634,57,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5635,62,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5636,65,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5637,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5638,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5639,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5640,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5641,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5642,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5643,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5644,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5645,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5646,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5647,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5648,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5649,23,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5650,28,21 a 30,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5651,30,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5652,32,31 a 45,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5653,35,31 a 45,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5654,42,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5655,45,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5656,48,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5657,51,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5658,53,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5659,55,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5660,57,Maior que 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5661,62,Maior que 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5662,65,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5663,19,Até 20,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5664,23,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5665,25,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5666,27,21 a 30,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5667,28,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5668,30,21 a 30,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5669,32,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5670,35,31 a 45,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5671,42,31 a 45,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5672,45,31 a 45,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5673,48,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5674,51,46 a 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5675,53,46 a 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5676,55,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5677,57,Maior que 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5678,62,Maior que 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5679,65,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5680,19,Até 20,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5681,23,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5682,25,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5683,27,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5684,28,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5685,30,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5686,32,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5687,35,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5688,42,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5689,45,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5690,48,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5691,51,46 a 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5692,53,46 a 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5693,55,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5694,57,Maior que 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5695,62,Maior que 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5696,65,Maior que 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5697,19,Até 20,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5698,23,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5699,25,21 a 30,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5700,27,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5701,28,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5702,30,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5703,32,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5704,35,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5705,42,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5706,45,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5707,48,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5708,51,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5709,53,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5710,55,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5711,57,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5712,62,Maior que 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5713,65,Maior que 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5714,19,Até 20,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5715,23,21 a 30,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5716,25,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5717,27,21 a 30,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5718,28,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5719,30,21 a 30,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5720,32,31 a 45,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5721,35,31 a 45,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5722,42,31 a 45,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5723,45,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5724,48,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5725,51,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5726,23,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5727,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5728,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5729,32,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5730,35,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5731,42,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5732,45,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5733,48,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5734,51,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5735,53,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5736,55,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5737,57,Maior que 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5738,62,Maior que 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5739,65,Maior que 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5740,19,Até 20,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5741,23,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5742,25,21 a 30,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5743,27,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5744,28,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5745,30,21 a 30,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5746,32,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5747,35,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5748,42,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5749,45,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5750,48,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5751,51,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5752,53,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5753,55,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5754,57,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5755,62,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5756,65,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5757,19,Até 20,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5758,23,21 a 30,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5759,25,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5760,27,21 a 30,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5761,28,21 a 30,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5762,30,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5763,32,31 a 45,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5764,35,31 a 45,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5765,42,31 a 45,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5766,45,31 a 45,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5767,48,46 a 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5768,51,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5769,53,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5770,55,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5771,57,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5772,62,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5773,65,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5774,19,Até 20,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5775,23,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5776,25,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5777,27,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5778,28,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5779,30,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5780,32,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5781,35,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5782,42,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5783,45,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5784,48,46 a 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5785,51,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5786,53,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5787,55,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5788,57,Maior que 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5789,62,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5790,65,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5791,19,Até 20,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5792,23,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5793,25,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5794,27,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5795,28,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5796,30,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5797,32,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5798,35,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5799,42,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5800,45,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5801,48,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5802,51,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5803,42,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5804,45,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5805,48,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5806,51,46 a 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5807,48,46 a 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5808,51,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5809,48,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5810,51,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5811,48,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5812,51,46 a 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5813,48,46 a 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5814,51,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5815,48,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5816,51,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5817,48,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5818,51,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5819,48,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5820,51,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5821,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5822,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5823,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5824,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5825,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5826,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5827,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5828,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5829,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5830,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5831,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5832,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5833,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5834,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5835,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5836,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5837,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5838,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5839,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5840,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5841,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5842,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5843,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5844,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5845,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5846,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5847,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5848,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5849,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5850,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5851,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5852,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5853,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5854,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5855,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5856,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5857,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5858,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5859,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5860,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5861,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5862,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5863,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5864,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5865,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5866,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5867,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5868,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5869,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5870,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5871,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5872,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5873,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5874,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5875,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5876,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5877,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5878,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5879,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5880,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5881,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5882,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5883,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5884,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5885,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5886,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5887,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5888,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5889,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5890,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5891,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5892,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5893,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5894,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5895,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5896,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5897,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5898,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5899,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5900,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5901,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5902,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5903,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5904,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5905,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5906,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5907,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5908,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5909,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5910,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5911,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5912,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5913,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5914,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5915,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5916,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5917,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5918,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5919,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5920,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
5921,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
5922,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
5923,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
5924,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
5925,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
5926,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
5927,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
5928,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
5929,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
5930,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
5931,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
5932,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
5933,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
5934,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
5935,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
5936,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
5937,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
