CODIGO_CLIENTE,UF,IDADE,ESCOLARIDADE,ESTADO_CIVIL,QT_FILHOS,CASA_PROPRIA,QT_IMOVEIS,VL_IMOVEIS,OUTRA_RENDA,OUTRA_RENDA_VALOR,TEMPO_ULTIMO_EMPREGO_MESES,TRABALHANDO_ATUALMENTE,ULTIMO_SALARIO,QT_CARROS,VALOR_TABELA_CARROS,SCORE,DATA_UPLOAD,ARQUIVO_FONTE,RENDA_TOTAL,DATA_TRATAMENTO,FAIXA_ETARIA,TEM_FILHOS,CATEGORIA_RENDA
4825,SP,62,Superior Cursando,Casado,3,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Baixa
4826,RJ,65,Superior Completo,Viuvo,1,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média
4827,SP,19,Superior Cursando,Solteiro,0,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,Até 20,0,Média-Alta
4828,MG,23,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,21 a 30,1,Média
4829,SC,25,Segundo Grau Completo,Casado,0,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,21 a 30,0,Média
4830,PR,33,Superior Cursando,Casado,1,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Alta
4831,RJ,28,Superior Completo,Divorciado,2,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
4832,SP,30,Segundo Grau Completo,Divorciado,0,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,21 a 30,0,Média
4833,MG,32,Superior Cursando,Solteiro,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Alta
4834,SC,35,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,31 a 45,1,Baixa
4835,PR,42,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Baixa
4836,RJ,45,Superior Cursando,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,31 a 45,0,Baixa
4837,SP,48,Superior Completo,Divorciado,2,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Baixa
4838,MG,51,Segundo Grau Completo,Divorciado,1,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
4839,SC,53,Superior Cursando,Casado,2,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Baixa
4840,PR,55,Superior Completo,Casado,2,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
4841,RJ,57,Segundo Grau Completo,Casado,3,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,Maior que 55,1,Baixa
4842,SP,62,Superior Cursando,Casado,3,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Baixa
4843,RJ,65,Superior Completo,Viuvo,1,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,Maior que 55,1,Baixa
4844,SP,19,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,Até 20,0,Média-Baixa
4845,MG,23,Superior Completo,Solteiro,1,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
4846,SC,25,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
4847,PR,27,Superior Cursando,Casado,1,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,21 a 30,1,Média
4848,RJ,28,Superior Completo,Divorciado,2,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,21 a 30,1,Alta
4849,SP,30,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
4850,MG,32,Superior Cursando,Solteiro,1,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
4851,SC,35,Superior Completo,Solteiro,1,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Alta
4852,PR,42,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,31 a 45,0,Média
4853,RJ,45,Superior Cursando,Casado,0,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,31 a 45,0,Média
4854,SP,48,Superior Completo,Divorciado,2,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
4855,MG,51,Segundo Grau Completo,Divorciado,1,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
4856,SC,53,Superior Cursando,Casado,2,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
4857,PR,55,Superior Completo,Casado,2,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
4858,RJ,57,Segundo Grau Completo,Casado,3,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,Maior que 55,1,Baixa
4859,SP,62,Superior Cursando,Casado,3,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Baixa
4860,RJ,65,Superior Completo,Viuvo,1,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,Maior que 55,1,Baixa
4861,SP,19,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,Até 20,0,Média-Baixa
4862,MG,23,Superior Completo,Solteiro,1,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
4863,SC,25,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
4864,PR,27,Superior Cursando,Casado,1,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,21 a 30,1,Média
4865,RJ,28,Superior Completo,Divorciado,2,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,21 a 30,1,Baixa
4866,SP,30,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
4867,MG,32,Superior Cursando,Solteiro,1,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,31 a 45,1,Baixa
4868,SC,35,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Baixa
4869,PR,42,Segundo Grau Completo,Casado,0,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Alta
4870,RJ,45,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Baixa
4871,SP,48,Superior Completo,Divorciado,2,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
4872,MG,51,Segundo Grau Completo,Divorciado,1,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,46 a 55,1,Alta
4873,SC,53,Superior Cursando,Casado,2,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Baixa
4874,PR,55,Superior Completo,Casado,2,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
4875,RJ,57,Segundo Grau Completo,Casado,3,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
4876,SP,62,Superior Cursando,Casado,3,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média
4877,RJ,65,Superior Completo,Viuvo,1,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média
4878,SP,19,Superior Cursando,Solteiro,0,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,Até 20,0,Média-Alta
4879,MG,23,Superior Completo,Solteiro,1,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
4880,SC,25,Segundo Grau Completo,Casado,0,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,21 a 30,0,Média
4881,PR,27,Superior Cursando,Casado,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
4882,RJ,28,Superior Completo,Divorciado,2,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,21 a 30,1,Baixa
4883,SP,30,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
4884,MG,32,Superior Cursando,Solteiro,1,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,31 a 45,1,Baixa
4885,SC,35,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Baixa
4886,PR,42,Segundo Grau Completo,Casado,0,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Alta
4887,RJ,45,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Baixa
4888,SP,48,Superior Completo,Divorciado,2,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
4889,MG,51,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,46 a 55,1,Baixa
4890,SC,53,Superior Cursando,Casado,2,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Baixa
4891,PR,55,Superior Completo,Casado,2,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,46 a 55,1,Baixa
4892,RJ,57,Segundo Grau Completo,Casado,3,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Baixa
4893,SP,62,Superior Cursando,Casado,3,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
4894,RJ,65,Superior Completo,Viuvo,1,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Baixa
4895,SP,19,Superior Cursando,Solteiro,0,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,Até 20,0,Média
4896,MG,23,Superior Completo,Solteiro,1,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,21 a 30,1,Alta
4897,SC,25,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
4898,PR,27,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,21 a 30,1,Média
4899,RJ,28,Superior Completo,Divorciado,2,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
4900,SP,30,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,21 a 30,0,Média
4901,MG,32,Superior Cursando,Solteiro,1,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
4902,SC,35,Superior Completo,Solteiro,1,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Alta
4903,PR,42,Segundo Grau Completo,Casado,0,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Alta
4904,RJ,45,Superior Cursando,Casado,0,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,31 a 45,0,Média
4905,SP,48,Superior Completo,Divorciado,2,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
4906,MG,51,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,46 a 55,1,Baixa
4907,SC,53,Superior Cursando,Casado,2,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Baixa
4908,PR,55,Superior Completo,Casado,2,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,46 a 55,1,Baixa
4909,RJ,57,Segundo Grau Completo,Casado,3,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Baixa
4910,SP,62,Superior Cursando,Casado,3,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
4911,RJ,65,Superior Completo,Viuvo,1,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Baixa
4912,RJ,65,Superior Completo,Viuvo,1,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média
4913,SP,23,Segundo Grau Completo,Casado,3,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
4914,MG,28,Superior Cursando,Casado,3,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,21 a 30,1,Média
4915,SC,30,Superior Completo,Viuvo,1,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,21 a 30,1,Média
4916,PR,32,Superior Cursando,Solteiro,0,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Alta
4917,RJ,35,Superior Completo,Solteiro,1,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Alta
4918,SP,42,Segundo Grau Completo,Casado,0,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,31 a 45,0,Média
4919,MG,45,Superior Cursando,Casado,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,31 a 45,1,Média-Alta
4920,SC,48,Superior Completo,Divorciado,2,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,46 a 55,1,Baixa
4921,PR,51,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,46 a 55,0,Média-Baixa
4922,RJ,53,Superior Cursando,Solteiro,1,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,46 a 55,1,Baixa
4923,SP,55,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Baixa
4924,MG,57,Segundo Grau Completo,Casado,0,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,Maior que 55,0,Média-Alta
4925,SC,62,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,Maior que 55,0,Média-Baixa
4926,PR,65,Superior Completo,Divorciado,2,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média
4927,RJ,19,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,Até 20,1,Baixa
4928,SP,23,Superior Cursando,Casado,2,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
4929,RJ,25,Superior Completo,Casado,2,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,21 a 30,1,Baixa
4930,SP,27,Segundo Grau Completo,Casado,3,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
4931,MG,28,Superior Cursando,Casado,3,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
