CODIGO_CLIENTE,UF,IDADE,ESCOLARIDADE,ESTADO_CIVIL,QT_FILHOS,CASA_PROPRIA,QT_IMOVEIS,VL_IMOVEIS,OUTRA_RENDA,OUTRA_RENDA_VALOR,TEMPO_ULTIMO_EMPREGO_MESES,TRABALHANDO_ATUALMENTE,ULTIMO_SALARIO,QT_CARROS,VALOR_TABELA_CARROS,SCORE,DATA_UPLOAD,ARQUIVO_FONTE
4068,RJ,51,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4069,RJ,48,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4070,PR,51,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4071,SP,48,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4072,RJ,51,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4073,RJ,48,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4074,PR,51,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4075,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4076,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4077,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4078,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4079,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4080,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4081,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4082,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4083,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4084,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4085,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4086,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4087,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4088,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4089,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4090,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4091,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4092,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4093,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4094,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4095,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4096,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4097,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4098,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4099,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4100,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4101,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4102,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4103,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4104,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4105,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4106,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4107,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4108,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4109,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4110,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4111,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4112,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4113,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4114,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4115,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4116,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4117,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4118,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4119,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4120,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4121,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4122,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4123,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4124,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4125,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4126,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4127,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4128,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4129,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4130,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4131,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4132,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4133,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4134,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4135,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4136,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4137,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4138,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4139,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4140,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4141,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4142,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4143,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4144,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4145,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4146,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4147,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4148,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4149,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4150,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4151,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4152,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4153,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4154,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4155,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4156,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4157,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4158,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4159,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4160,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4161,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4162,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4163,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4164,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4165,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4166,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4167,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4168,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4169,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4170,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4171,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4172,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4173,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4174,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4175,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4176,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4177,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4178,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4179,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4180,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4181,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4182,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4183,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4184,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4185,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4186,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4187,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4188,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4189,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4190,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4191,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4192,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4193,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4194,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4195,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4196,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4197,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4198,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4199,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4200,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4201,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4202,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4203,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4204,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4205,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4206,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4207,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4208,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4209,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4210,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4211,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4212,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4213,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
4214,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
